"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","REPORT_TYPE","SOURCE","AWND","CDSD","CLDD","DYHF","DailyAverageDryBulbTemperature","DailyAverageStationPressure","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-17T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.21","40","54","0.00",,,,"59","30.20","CLR:00","30.18","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/17/24 22:53:01 METAR KBFI 180653Z 00000KT 10SM CLR 12/04 A3021 RMK AO2 SLP228 T01220044","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-17T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","40","53","0.00",,,,"61","30.20","CLR:00","30.17","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/17/24 23:53:02 METAR KBFI 180753Z 00000KT 10SM CLR 12/04 A3020 RMK AO2 SLP226 T01170044 402170061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-17T23:59:00","SOD  ","6",,,,,"57","30.16","2.4","0","9.8","8","71","43","300","13","0.00","320","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):71 24 HR MAX TEMP TIME (LST):1607 24 HR MIN TEMP (F):43 24 HR MIN TEMP TIME (LST):0607 AVERAGE STATION PRESSURE:30.155 MINIMUM SEA LEVEL PRESSURE:30.12 TIME OF OCCURRENCE:0045 PEAK WIND SPEED (MPH):13  PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):1748  FASTEST 2MIN SPEED (MPH):9  FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):1624 AVERAGE WIND SPEED (MPH):2.4  24 HR AVG TEMP (F):57 HEATING DEGREE DAYS:8   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0617","1819","2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","43","51","0.00",,"0.01","8","74","30.19","CLR:00","30.17","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/18/24 00:53:02 METAR KBFI 180853Z 00000KT 10SM CLR 11/06 A3020 RMK AO2 SLP225 T01060061 58002 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","44","50","0.00",,,,"80","30.19","CLR:00","30.17","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 01:53:02 METAR KBFI 180953Z 00000KT 10SM CLR 10/07 A3020 RMK AO2 SLP225 T01000067 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","43","48","0.00",,,,"83","30.20","CLR:00","30.17","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 02:53:02 METAR KBFI 181053Z 00000KT 10SM CLR 09/06 A3020 RMK AO2 SLP227 T00890061 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","42","47","0.00",,"-0.01","0","83","30.20","CLR:00","30.17","10.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/18/24 03:53:02 METAR KBFI 181153Z 00000KT 10SM CLR 08/06 A3020 RMK AO2 SLP227 T00830056 10133 20072 50002 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.21","42","47","0.00",,,,"83","30.20","CLR:00","30.18","10.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 04:53:02 METAR KBFI 181253Z 00000KT 10SM CLR 08/06 A3021 RMK AO2 SLP228 T00830056 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.21","42","46","0.00",,,,"86","30.20","CLR:00","30.18","10.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 05:53:02 METAR KBFI 181353Z 00000KT 10SM CLR 08/06 A3021 RMK AO2 SLP228 T00780056 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.21","43","47","0.00",,"-0.01","3","86","30.21","CLR:00","30.18","10.00","45","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/18/24 06:53:02 METAR KBFI 181453Z 00000KT 10SM CLR 08/06 A3021 RMK AO2 SLP231 T00830061 53004 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.23","44","50","0.00",,,,"80","30.22","CLR:00","30.20","8.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09403/18/24 07:53:02 METAR KBFI 181553Z 00000KT 8SM CLR 10/07 A3023 RMK AO2 SLP235 T01000067 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.22","44","53","0.00",,,,"72","30.22","CLR:00","30.19","10.00","49","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 08:53:02 METAR KBFI 181653Z VRB03KT 10SM CLR 12/07 A3022 RMK AO2 SLP233 T01170067 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.21","46","54","0.00",,"0.00","0","75","30.21","SCT:04 200","30.18","10.00","50","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/18/24 09:53:02 METAR KBFI 181753Z 30005KT 10SM SCT200 12/08 A3021 RMK AO2 SLP231 T01220078 10128 20078 50000 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.20","46","59","0.00",,,,"62","30.19","CLR:00","30.17","10.00","52","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 10:53:02 METAR KBFI 181853Z 30006KT 10SM CLR 15/08 A3020 RMK AO2 SLP225 T01500078 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.18","46","61","0.00",,,,"58","30.17","CLR:00","30.15","10.00","53","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 11:53:02 METAR KBFI 181953Z 33005KT 10SM CLR 16/08 A3018 RMK AO2 SLP218 T01610078 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.15","44","63","0.00",,"0.06","8","50","30.15","SCT:04 200","30.12","10.00","53","300","17","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10703/18/24 12:53:02 METAR KBFI 182053Z 30008G15KT 10SM SCT200 17/07 A3015 RMK AO2 SLP210 T01720067 58021 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.13","43","63","0.00",,,,"48","30.13","CLR:00","30.10","10.00","53","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 13:53:02 METAR KBFI 182153Z 31008KT 10SM CLR 17/06 A3013 RMK AO2 SLP204 T01720061 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.12","45","65","0.00",,,,"49","30.11","CLR:00","30.09","10.00","54","330",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/18/24 14:53:02 METAR KBFI 182253Z 33008KT 10SM CLR 18/07 A3012 RMK AO2 SLP197 T01830072 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.10","42","65","0.00",,"0.05","6","43","30.10","CLR:00","30.07","10.00","53","320",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/18/24 15:53:02 METAR KBFI 182353Z 32007KT 10SM CLR 18/06 A3010 RMK AO2 SLP192 T01830056 10183 20128 56018 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.08","43","64","0.00",,,,"46","30.08","CLR:00","30.05","10.00","53","320",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/18/24 16:53:01 METAR KBFI 190053Z 32008KT 10SM CLR 18/06 A3008 RMK AO2 SLP186 T01780061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.07","40","62","0.00",,,,"44","30.07","CLR:00","30.04","10.00","51","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/18/24 17:53:01 METAR KBFI 190153Z 31006KT 10SM CLR 17/04 A3007 RMK AO2 SLP183 T01670044","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.07","42","60","0.00",,"0.03","5","52","30.07","SCT:04 200","30.04","10.00","51","320",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/18/24 18:53:01 METAR KBFI 190253Z 32004KT 10SM SCT200 16/06 A3007 RMK AO2 SLP183 T01560056 55009","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.08","45","57","0.00",,,,"64","30.07","CLR:00","30.05","10.00","51","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/18/24 19:53:02 METAR KBFI 190353Z 30003KT 10SM CLR 14/07 A3008 RMK AO2 SLP184 T01390072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.08","44","54","0.00",,,,"69","30.08","CLR:00","30.05","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/18/24 20:53:02 METAR KBFI 190453Z 00000KT 10SM CLR 12/07 A3008 RMK AO2 SLP185 T01220067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.08","45","54","0.00",,"0.00","0","72","30.07","CLR:00","30.05","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/18/24 21:53:02 METAR KBFI 190553Z 00000KT 10SM CLR 12/07 A3008 RMK AO2 SLP184 T01220072 10183 20122 50001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.07","45","52","0.00",,,,"77","30.07","CLR:00","30.04","10.00","49","250",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/18/24 22:53:02 METAR KBFI 190653Z 25003KT 10SM CLR 11/07 A3007 RMK AO2 SLP183 T01110072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.07","44","51","0.00",,,,"77","30.06","CLR:00","30.04","10.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/18/24 23:53:02 METAR KBFI 190753Z 00000KT 10SM CLR 11/07 A3007 RMK AO2 SLP181 T01060067 401830072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-18T23:59:00","SOD  ","6",,,,,"55","30.11","3.5","0","7.6","10","65","45","310","20","0.00","310","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):65 24 HR MAX TEMP TIME (LST):1646 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):0326 AVERAGE STATION PRESSURE:30.110 MINIMUM SEA LEVEL PRESSURE:30.06 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):20  PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):1653  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):1557 AVERAGE WIND SPEED (MPH):3.5  24 HR AVG TEMP (F):55 HEATING DEGREE DAYS:10  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):65  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0615","1820","2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.06","43","50","0.00",,"0.01","6","77","30.06","CLR:00","30.03","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/19/24 00:53:02 METAR KBFI 190853Z 00000KT 10SM CLR 10/06 A3006 RMK AO2 SLP180 T01000061 56004 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.07","44","49","0.00",,,,"83","30.06","CLR:00","30.04","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 01:53:02 METAR KBFI 190953Z 00000KT 10SM CLR 09/07 A3007 RMK AO2 SLP180 T00940067 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.06","43","48","0.00",,,,"83","30.06","CLR:00","30.03","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 02:53:02 METAR KBFI 191053Z 00000KT 10SM CLR 09/06 A3006 RMK AO2 SLP179 T00890061 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.05","41","45","0.00",,"0.01","8","86","30.05","CLR:00","30.02","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/19/24 03:53:02 METAR KBFI 191153Z 00000KT 10SM CLR 07/05 A3005 RMK AO2 SLP176 T00720050 10122 20067 58005 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.03","40","44","0.00",,,,"85","30.03","CLR:00","30.00","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 04:53:02 METAR KBFI 191253Z 00000KT 10SM CLR 07/04 A3003 RMK AO2 SLP170 T00670044 (HW)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.02","41","44","0.00",,,,"89","30.02","CLR:00","29.99","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 05:53:02 METAR KBFI 191353Z 00000KT 10SM CLR 07/05 A3002 RMK AO2 SLP167 T00670050 (AS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.03","41","44","0.00",,"0.02","5","89","30.03","CLR:00","30.00","10.00","43","140",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/19/24 06:53:02 METAR KBFI 191453Z 14003KT 10SM CLR 07/05 A3003 RMK AO2 SLP168 T00670050 55007 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.04","44","48","0.00",,,,"86","30.04","CLR:00","30.01","9.00","46","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09403/19/24 07:53:02 METAR KBFI 191553Z 18003KT 9SM CLR 09/07 A3004 RMK AO2 SLP173 T00890067 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.04","45","51","0.00",,,,"80","30.04","CLR:00","30.01","10.00","48","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 08:53:02 METAR KBFI 191653Z 18003KT 10SM CLR 11/07 A3004 RMK AO2 SLP173 T01060072 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.04","45","55","0.00",,"-0.01","0","69","30.04","CLR:00","30.01","10.00","50","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/19/24 09:53:02 METAR KBFI 191753Z VRB03KT 10SM CLR 13/07 A3004 RMK AO2 SLP173 T01280072 10128 20056 50004 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.03","46","57","0.00",,,,"67","30.03","SCT:04 200","30.00","10.00","51","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/19/24 10:53:02 METAR KBFI 191853Z 31004KT 10SM SCT200 14/08 A3003 RMK AO2 SLP169 T01390078 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"30.01","46","60","0.00",,,,"60","30.01","CLR:00","29.98","10.00","53","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 11:53:02 METAR KBFI 191953Z 33003KT 10SM CLR 16/08 A3001 RMK AO2 SLP163 T01560078 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.99","47","63","0.00",,"0.05","8","56","29.99","CLR:00","29.96","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/19/24 12:53:02 METAR KBFI 192053Z 00000KT 10SM CLR 17/08 A2999 RMK AO2 SLP156 T01720083 58017 (SN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.96","45","64","0.00",,,,"50","29.96","CLR:00","29.93","10.00","54","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 13:53:02 METAR KBFI 192153Z VRB04KT 10SM CLR 18/07 A2996 RMK AO2 SLP146 T01780072 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","SEATTLE BOEING FIELD, WA US","47.54554","-122.31475","7.6","2024-03-19T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,"29.95","41","68","0.00",,,,"38","29.95","CLR:00","29.92","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/19/24 14:53:02 METAR KBFI 192253Z 00000KT 10SM CLR 20/05 A2995 RMK AO2 SLP142 T02000050 (LG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
